QueryKey;route;distance_text;distance_value;duration_text;duration_value;end_location_lat;end_location_lng;start_location_lat;start_location_lng;html_instructions;travel_mode;maneuver;polyline
2408102 NATAL 2020-06-09 12:01:36 NS;1;3.8 km;3814;8 mins;475;-5,7379519;-35,2264329;-5,7154907;-35,2509009;Head <b>southeast</b> on <b>Av. Moema Tinoco da Cunha Lima</b> toward <b>R. Ver. José Batista do Nascimento</b>;DRIVING;;xh{a@b}cvETa@@AT]tAmAHGdAu@VUb@]pAcAFChBgAbB}@l@c@HGZWb@_@DCp@o@VYTYR[d@u@vA}BrAiD~@aCfAgBhAgBPYP[P_ADI`@g@LYRa@b@_AJQV_@DGl@qATg@Rc@LURa@FG^m@P[N[J]L_@Vk@PObA_CHWJSN]r@eBFKtAwCd@aAj@qAR_@R]R[b@m@T[HKRU~@u@b@]\[b@e@JOLC`@OVKFE@@@?@@@?@?@@@?@?@A@?@??A@?@A@??A@??A@A@A?A@A?APK~AsAv@m@v@q@v@u@~@k@\W\U^W\WZU\Up@a@PM^QrAu@|@m@`@_@`@a@h@m@jAiAt@w@n@u@`AeAb@s@N_@Ng@d@aBd@aA^o@`@{@R]n@eA`@Wf@Up@Ml@@nABb@?b@?H?RAj@IZOh@Yl@_@\WFEROh@g@
2408102 NATAL 2020-06-09 12:01:36 NS;1;1.9 km;1891;3 mins;188;-5,7463588;-35,2126012;-5,7379519;-35,2264329;At the roundabout, take the <b>2nd</b> exit onto <b>Rua Conselheiro Tristão</b>;DRIVING;roundabout-right;du_b@dd_vEB?BA@ABA@ABA@A@C@E@C@C?E@C?EAC?A?A?AA??A?ABMBK@UBW@_@?oCDuADWFc@XoCD{@?g@?a@BmABa@BY@GLgALc@d@}@T[T[DGPSLOZg@Vg@Tc@b@m@b@g@p@o@tAuAb@c@PQh@w@r@eAd@y@^o@t@gAd@_AXg@NSrAmBjAgBjBgCvAmBbAwAr@aAT]JOJM@?FIPO?AVKDCHELED?B?NARAH?BAL?LADAF?LEJE@AHEPKBABABCDEHM
2408102 NATAL 2020-06-09 12:01:36 NS;1;2.7 km;2737;3 mins;178;-5,7645215;-35,1968395;-5,7463588;-35,2126012;Continue onto <b>Pte. Newton Navarro</b>;DRIVING;;viab@vm|uEHOpAwBh@s@T[V[fBkBJKdDeDHIvBuBVWlAkAXYp@q@XYXYxCwCXWx@y@f@g@d@a@BE@C~ByBdBeBXWr@s@~@}@rBsBFGvBuBjAmAVWr@s@p@q@XYd@e@LMbBeBXYXWXYVYlAkAVYNOHIXYVWXYXYXYVYd@e@d@e@XYXY|A_BLMLMz@{@x@y@v@w@NOXWPMLKDCHCNGPIHCNEFC`@IPCLATCb@Ab@?f@@lAAp@?j@?zCU
2408102 NATAL 2020-06-09 12:01:36 NS;1;0.2 km;168;1 min;10;-5,765996;-35,1965145;-5,7645215;-35,1968395;Continue onto <b>Av. Pres. Café Filho</b>;DRIVING;;f{db@fkyuE|ASVCVExCc@
2408102 NATAL 2020-06-09 12:01:36 NS;1;0.2 km;191;1 min;17;-5,7675934;-35,1968644;-5,765996;-35,1965145;Slight <b>right</b>;DRIVING;turn-slight-right;ndeb@diyuEB@B?B?DAJ?TAN@hA@x@DL?P@NBF@F@FDFDHFFHDH@BBBBBB?
2408102 NATAL 2020-06-09 12:01:36 NS;1;0.6 km;591;1 min;69;-5,7667559;-35,2021018;-5,7675934;-35,1968644;Continue onto <b>R. Prof. José Melquíades</b>;DRIVING;;lneb@jkyuEJZCnACnAAJAL?N?d@Ch@AVAPE^Ir@OdAYrBMv@Kv@Kt@Mv@AHCFEVGVS~ACNCX
2408102 NATAL 2020-06-09 12:01:36 NS;1;0.1 km;110;1 min;17;-5,7675073;-35,2026354;-5,7667559;-35,2021018;<b>R. Prof. José Melquíades</b> turns slightly <b>left</b> and becomes <b>R. Cel. Flamínio</b>;DRIVING;;fieb@blzuE?H@D@B@DB@FFBBD@DBNDd@J`@JB@B@DBDBBB@D@H
2408102 NATAL 2020-06-09 12:01:36 NS;1;0.1 km;126;1 min;19;-5,7677647;-35,2035805;-5,7675073;-35,2026354;Turn <b>left</b> to stay on <b>R. Cel. Flamínio</b>;DRIVING;turn-left;|meb@nozuEJBFBFBFDHF@?FH@B@B@B@BDR@F?F?H?DAHGZKl@
2408102 NATAL 2020-06-09 12:01:36 NS;1;0.2 km;243;1 min;36;-5,769571;-35,2036706;-5,7677647;-35,2035805;Continue onto <b>Praça Eng. José Gonçalves</b>;DRIVING;;noeb@juzuE?D?B?B?B?D@D@@?B@@@BB@@B@BD@BBB@BBB@B@FBB@B@B@D@PDD@l@LJBF@F@F?H?H?LALEHCJEtBiA
2408102 NATAL 2020-06-09 12:01:36 NS;1;81 m;81;1 min;13;-5,7701803;-35,2032759;-5,769571;-35,2036706;Continue onto <b>R. São João de Deus</b>;DRIVING;;xzeb@|uzuEv@c@`Ai@
2408102 NATAL 2020-06-09 12:01:36 NS;1;0.5 km;546;1 min;80;-5,7748063;-35,2048152;-5,7701803;-35,2032759;<b>R. São João de Deus</b> turns slightly <b>right</b> and becomes <b>Av. Eng. Hildebrando de Góis</b>;DRIVING;;r~eb@nszuEPAB?BAB@B?B@BBBBHHFHDBFFJBB@bARVFp@Lp@NfAVF@jDv@L@NDp@Lr@N`@HPDn@PlAVlAX
2408102 NATAL 2020-06-09 12:01:36 NS;1;0.3 km;309;1 min;46;-5,7774363;-35,2057098;-5,7748063;-35,2048152;Continue onto <b>R. Frei Miguelinho</b>;DRIVING;;p{fb@b}zuEPDZHTF~A^p@Lp@NHBH@t@Pv@PnBd@FBB@FD
2408102 NATAL 2020-06-09 12:01:36 NS;1;0.2 km;208;1 min;34;-5,7791936;-35,2061423;-5,7774363;-35,2057098;Continue onto <b>R. Dr. Barata</b>;DRIVING;;~kgb@tb{uELJLHPLVPHBNDH@VBx@HdAHP@L@H?D?TCTC
2408102 NATAL 2020-06-09 12:01:36 NS;1;0.2 km;162;1 min;28;-5,7806374;-35,2059354;-5,7791936;-35,2061423;Continue onto <b>Praça Augusto Severo</b>;DRIVING;;|vgb@je{uENCTEtCQhAIZA
2408102 NATAL 2020-06-09 12:01:36 NS;1;0.4 km;367;1 min;52;-5,7834955;-35,20746;-5,7806374;-35,2059354;Keep <b>left</b> to continue on <b>Av. Câmara Cascudo</b>;DRIVING;keep-left;~_hb@bd{uEf@EJFJBNH\PlAn@ZR^V\T~AlA`Bd@bBf@
2408102 NATAL 2020-06-09 12:01:36 NS;1;0.1 km;104;1 min;20;-5,784371;-35,2077862;-5,7834955;-35,20746;Continue onto <b>Largo Junqueira Aires</b>;DRIVING;;zqhb@rm{uElD`A
2408102 NATAL 2020-06-09 12:01:36 NS;1;0.5 km;481;2 mins;138;-5,7862017;-35,203845;-5,784371;-35,2077862;<b>Largo Junqueira Aires</b> turns <b>left</b> and becomes <b>R. Ulisses Caldas</b>;DRIVING;;hwhb@to{uEDG\y@Zw@Re@Pe@Ri@Ti@\_A\aA`@mAPk@Vy@Vy@^eA\eA
2408102 NATAL 2020-06-09 12:01:36 NS;1;0.1 km;113;1 min;24;-5,7866166;-35,2029179;-5,7862017;-35,203845;Continue onto <b>R. Mossoró</b>;DRIVING;;vbib@~vzuEFGDGJ_@\kAL]BIBIDI
2408102 NATAL 2020-06-09 12:01:36 NS;1;0.2 km;210;1 min;44;-5,7873458;-35,2011888;-5,7866166;-35,2029179;Keep <b>right</b> to stay on <b>R. Mossoró</b>;DRIVING;keep-right;jeib@fqzuEHC?A@??ABCFUxBwH
2408102 NATAL 2020-06-09 12:01:36 NS;1;0.6 km;561;2 mins;134;-5,7890796;-35,1964318;-5,7873458;-35,2011888;Keep <b>right</b> to stay on <b>R. Mossoró</b>;DRIVING;keep-right;|iib@lfzuEBMBKhAoEFSFY?E?A?Ed@cB^wA@EBGT{@Ty@Ty@Rw@DKBKFS\kAJa@XeA
2408102 NATAL 2020-06-09 12:01:36 NS;1;2.2 km;2164;5 mins;290;-5,8073316;-35,2032072;-5,7890796;-35,1964318;Turn <b>right</b> onto <b>Av. Hermes da Fonseca</b>;DRIVING;turn-right;vtib@thyuEhBf@f@Ld@Nd@LzA`@zA`@z@Tx@TbBd@lAZTFjAZjAZPDfBd@D@JBhA\nA\h@Nj@PXHZHPDPFh@Lf@Lt@RlAZr@RrCv@B@tCv@XHp@Pp@PRFRFzCv@l@Pt@R`Bb@h@N\J|@T`EfAVF~@Vt@Pt@Rv@R~@V~@VvA`@h@N\HJBpA\VFXHjElA
2408102 NATAL 2020-06-09 12:01:36 NS;1;2.1 km;2052;5 mins;280;-5,824686;-35,2095052;-5,8073316;-35,2032072;Continue onto <b>Av. Sen. Salgado Filho</b>;DRIVING;;xfmb@`szuELBJB`Cl@D@jCp@~Bn@fCl@ZJbCn@zBj@xA`@`Cj@XL~@T`@JVFRFh@LZJZFb@L`@JbAX^HvA^VFtDbALBtBj@n@PNDdAXbB`@XHp@P`@Jd@L~@Vx@Pn@Rh@NtD~@XHpD`AxA^D@nA\n@Rn@RVDb@L`@JbAVtBh@FB
2408102 NATAL 2020-06-09 12:01:36 NS;1;3.8 km;3797;4 mins;220;-5,8568455;-35,2125643;-5,824686;-35,2095052;Keep <b>left</b> to continue on <b>BR-101</b>;DRIVING;keep-left;hspb@lz{uEJBF@n@Px@Rd@Ld@Nj@RB@D?\J|@XZHxIxBz@TtEpAZHxBn@lAZ^J@@t@Rt@PrAThALj@Fp@DhADbB@`BEp@Cx@Ij@E`@GdBWhCg@|@Q|@Qr@Mx@QdEw@BArB]hB]|@Sf@Mz@QfDm@r@Qt@UBAvAg@hBq@jC}@NG~@]zAo@XONEd@O^K`AUn@Kl@GZEr@Gz@Eh@AV?R?h@?n@@|@Dn@Fl@Fr@JbATTDl@Rj@Pj@T`DhAbFjBhBp@|Bx@hE`BjFpB~Bt@f@PtBt@pCbA
2408102 NATAL 2020-06-09 12:01:36 NS;1;67 m;67;1 min;6;-5,8573179;-35,2129473;-5,8568455;-35,2125643;Take the exit toward <b>Av. Dão Silveira</b>/<wbr/><b>Av. Sen. Salgado Filho</b>;DRIVING;ramp-right;h|vb@nm|uE|AlA
2408102 NATAL 2020-06-09 12:01:36 NS;1;0.5 km;492;1 min;45;-5,861275;-35,2148828;-5,8573179;-35,2129473;Continue straight onto <b>Av. Dão Silveira</b>/<wbr/><b>Av. Sen. Salgado Filho</b>;DRIVING;straight;f_wb@|o|uE`@Pv@\HDJF^Tj@ZJFPJNH~@Vh@H^FLBVH\H@@^LXJ`AZRJb@RTJrClA
2408102 NATAL 2020-06-09 12:01:36 NS;1;1.4 km;1366;3 mins;171;-5,8665554;-35,2044151;-5,861275;-35,2148828;"Continue onto <b>Av. das Alagoas</b><div style=""font-size:0.9em"">Go through 1 roundabout</div>";DRIVING;;~wwb@~{|uEJFFDHDDBJBB?B?\EDCb@Ub@W^UFIHINWHSJ]Vy@`@kA|BoHH]nA{EZkAz@iDDMPy@H[H[No@Lk@H]H]Li@Ry@Jc@Le@@EBCBEDGT]@?@??A@?@??A@??A@??A@??A?A?A@??A?AAA?A?AH@BABA@?@A@AFIJSPa@^y@r@aBd@gB^cB@APq@
2408102 NATAL 2020-06-09 12:01:36 NS;1;1.0 km;971;2 mins;111;-5,8750702;-35,202571;-5,8665554;-35,2044151;Turn <b>right</b> onto <b>Av. Ayrton Senna</b>;DRIVING;turn-right;~xxb@rzzuETOFCDCFAfBWjC_@dBUn@Gh@GpBQnBOfBQlAGn@In@IpBa@fASh@In@IRCRCTERCt@Kd@EdAMl@G`AOVE|@O
2408102 NATAL 2020-06-09 12:01:36 NS;1;0.2 km;241;1 min;66;-5,8767267;-35,2039165;-5,8750702;-35,202571;Turn <b>right</b> onto <b>R. Letícia Garcia</b>;DRIVING;turn-right;dnzb@`ozuEBNBNFDt@f@v@h@t@d@PJ\Td@^n@d@FDB?B@@?
2408102 NATAL 2020-06-09 12:01:36 NS;1;76 m;76;1 min;26;-5,8771932;-35,2034344;-5,8767267;-35,2039165;<b>R. Letícia Garcia</b> turns <b>left</b> and becomes <b>R. Minas Novas</b>;DRIVING;;pxzb@nwzuE@?BA@AB?@ABC`@e@f@q@
2408102 NATAL 2020-06-09 12:01:36 NS;1;0.2 km;222;1 min;61;-5,8786506;-35,2046734;-5,8771932;-35,2034344;Turn <b>right</b> onto <b>Rua Dra. Mirian Pinheiro Vieira de Souza</b>;DRIVING;turn-right;l{zb@ltzuEbAt@XR`Ap@XRPLVN^Xj@`@KL
2408102 NATAL 2020-06-09 12:01:36 NS;1;0.1 km;103;1 min;19;-5,8793967;-35,2052198;-5,8786506;-35,2046734;Turn <b>left</b> onto <b>Av. Me. Teresa de Calcutá</b>;DRIVING;turn-left;pd{b@d|zuEn@b@XPr@f@VN
2408102 NATAL 2020-06-09 12:01:36 NS;1;39 m;39;1 min;11;-5,8791835;-35,2054989;-5,8793967;-35,2052198;"Turn <b>right</b> to stay on <b>Av. Me. Teresa de Calcutá</b><div style=""font-size:0.9em"">Destination will be on the right</div>";DRIVING;turn-right;fi{b@r_{uEk@v@
2211001 TERESINA 2020-06-09 12:01:39 EW;1;0.4 km;355;1 min;55;-5,0430849;-42,7395131;-5,0430682;-42,7427169;Head <b>east</b> on <b>Rua Jornalista Júlio César M Gálvao</b> toward <b>R. Tallyne Teles Pinheiro</b>;DRIVING;;d~w]~d{cG@qB?qB@kB?oCAaD
2211001 TERESINA 2020-06-09 12:01:39 EW;1;0.9 km;938;1 min;88;-5,0511297;-42,7416452;-5,0430849;-42,7395131;Turn <b>right</b> onto <b>Av. Dr. Nicanor Barreto</b>;DRIVING;turn-right;f~w]|pzcGh@Hr@JxARNBbAN|@LbBXzATbANnAPnANj@Jh@HH@ZDb@FH@JBj@Hl@HH@H@`@Hb@Fr@F`@Dd@HB?r@Jj@Fh@Hh@Dh@Db@FLBPDPDVNDBBBBBBDBFFN@DDL
2211001 TERESINA 2020-06-09 12:01:39 EW;1;27 m;27;1 min;4;-5,0513491;-42,7417148;-5,0511297;-42,7416452;Slight <b>left</b> at <b>Av. Maria Antonieta Burlamaqui</b>/<wbr/><b>R. Central</b>/<wbr/><b>R. Francisco Brito Souza</b>;DRIVING;turn-slight-left;ppy]h~zcGFD@@B@@?@@B@B?F@B?@A@?@A
2211001 TERESINA 2020-06-09 12:01:39 EW;1;0.9 km;932;2 mins;90;-5,0563987;-42,7483949;-5,0513491;-42,7417148;Turn <b>right</b> onto <b>Av. Pref. Hugo Bastos</b>;DRIVING;turn-right;|qy]t~zcGv@z@LPb@j@NTNT`@l@n@|@n@z@DFNRRZj@x@BB\f@NTPTV^`@j@^h@PRV`@Zb@\f@FF\h@NRZb@Zb@PXRV\d@`AnAl@t@BF`@l@p@bAJ\DR@N
2211001 TERESINA 2020-06-09 12:01:39 EW;1;0.4 km;366;1 min;53;-5,0592903;-42,7488713;-5,0563987;-42,7483949;At the roundabout, take the <b>5th</b> exit onto <b>Av. Zequinha Freire</b> heading to <b>Av. João XXIII</b>;DRIVING;roundabout-right;nqz]lh|cGA@?@A??@A?A@?@A@?@A??@?@A@?@?@AB?@?@?@?@?B@@?B@@?B@@@B@@@@@@@@@@@??@@?@@@?@?@@@?@?@@@?D?B?@AB?BABABA@Av@CR@l@?h@@lAFv@BJ@n@BX@D?T?x@Dv@B
2211001 TERESINA 2020-06-09 12:01:39 EW;1;2.1 km;2102;4 mins;221;-5,0781185;-42,7497951;-5,0592903;-42,7488713;Continue straight to stay on <b>Av. Zequinha Freire</b>;DRIVING;straight;pc{]lk|cGN@N?z@Dt@@pBHj@@l@@n@@^@f@@b@@bA@bA@`ABpDFrDFdCBR??@@??@@@@??@@?@??@@?@?@?@??A@?@??A@?@ArAD`@?fBD~ABhAB|BHb@@lFRf@B|@@rA@@??@@@@??@@?@??@@?@?@??A@?@??A@??A@?~BF|A@l@?x@@hHJb@?fABx@@`HJrDDvABbABdBB
2211001 TERESINA 2020-06-09 12:01:39 EW;1;2.8 km;2786;4 mins;254;-5,0809486;-42,7744487;-5,0781185;-42,7497951;At the roundabout, take the <b>1st</b> exit onto <b>BR-343</b> heading to <b>São Cristóvão</b>/<wbr/><b>Centro</b>;DRIVING;roundabout-right;fy~]fq|cG?@@B@@?B@@@B@@B@NVJ\L`@Ln@d@dDF^BVFf@Hf@Hj@BVPhAT|AJl@ZrBVvAdAdHz@rFd@|CJlBp@rDBNh@tCJlABz@LbCNnDLrDDn@@b@B`@@NBb@RxFDjAHrBNxCBx@Bf@FdBHjBBfA@v@A`AAz@GlBCj@Cd@Ev@Cl@IjBS|CKbDA`@AVCXELIN_@f@
2211001 TERESINA 2020-06-09 12:01:39 EW;1;2.0 km;2010;5 mins;275;-5,0809051;-42,7920105;-5,0809486;-42,7744487;At <b>Praça São Cristóvão</b>, take the <b>3rd</b> exit and stay on <b>BR-343</b> heading to <b>Av. Frei Serafim</b>/<wbr/><b>H. Getúlio Vargas</b>;DRIVING;roundabout-right;|j_^hkadGA?G@G@E@EBGBEDIHCBCDCDAFADAFAD?F?D?F@F@F@FBDBDBFDDDBDDDBDBFBF@h@p@FVBH@J?P?VAPAPCz@IjAMbDGnAQfEQdFOtEQtDIpAMvDSpEUhFIdAEpAGrAC~@C~@ElBCnBBx@JxA?DBRDXDT@NBZLt@Jr@VrAVtAX|@X|@
2211001 TERESINA 2020-06-09 12:01:39 EW;1;80 m;80;1 min;8;-5,0812246;-42,7926591;-5,0809051;-42,7920105;Keep <b>left</b> to continue on <b>Av. João XXIII</b>;DRIVING;keep-left;tj_^`yddG\~@^`A
2211001 TERESINA 2020-06-09 12:01:39 EW;1;0.5 km;483;1 min;36;-5,0831281;-42,7965809;-5,0812246;-42,7926591;Continue onto <b>Pte. Pres. Juscelino Kubitschek</b>;DRIVING;;rl_^b}ddGJTtAhDJX@BDJFNJ\L^FPJTBJN^N^b@fAj@xAN^^`AJX@DFNBFFLBHFN
2211001 TERESINA 2020-06-09 12:01:39 EW;1;1.8 km;1804;5 mins;279;-5,089905;-42,8112011;-5,0831281;-42,7965809;Continue onto <b>Av. Frei Serafim</b>;DRIVING;;px_^ruedGZv@Xv@b@z@`@t@R`@PZ^~@\~@JVJVb@bAb@bAf@lAd@jAPb@N`@Rf@Rf@^`A^`Az@|BVp@JZFRTd@BDBFL^Rd@HTJVVv@Vt@b@jAb@hA`@jA`@jAb@dAd@dA`@fA`@dA\`A\`Aj@tAh@tAb@pAb@nAd@lAd@lAZt@BD@B?@?F?BABCFMPAJCHAB?BAD?L?T
2211001 TERESINA 2020-06-09 12:01:39 EW;1;75 m;75;1 min;12;-5,0897794;-42,8118535;-5,089905;-42,8112011;Continue straight onto <b>Praça Liberdade</b>;DRIVING;straight;zba^~phdGBj@APAJGRIVEJ
2211001 TERESINA 2020-06-09 12:01:39 EW;1;0.1 km;106;1 min;17;-5,0889326;-42,8122809;-5,0897794;-42,8118535;<b>Praça Liberdade</b> turns slightly <b>right</b> and becomes <b>R. 24 de Janeiro</b>;DRIVING;;bba^`uhdGABA?qAh@sAf@
2211001 TERESINA 2020-06-09 12:01:39 EW;1;82 m;82;1 min;23;-5,0892579;-42,812943;-5,0889326;-42,8122809;Turn <b>left</b> onto <b>R. Coelho Rodrigues</b>;DRIVING;turn-left;x|`^vwhdG`@`A^`A
2211001 TERESINA 2020-06-09 12:01:39 EW;1;0.2 km;199;1 min;46;-5,090868;-42,8121516;-5,0892579;-42,812943;Turn <b>left</b> at the 1st cross street onto <b>R. Sete de Setembro</b>;DRIVING;turn-left;z~`^z{hdGnAg@pAg@nAe@nAg@
2211001 TERESINA 2020-06-09 12:01:39 EW;1;92 m;92;1 min;17;-5,0906114;-42,811457;-5,090868;-42,8121516;Turn <b>left</b> at the 2nd cross street onto <b>Av. Antonino Freire</b>;DRIVING;turn-left;|ha^|vhdGNGc@aA_@_A
2211001 TERESINA 2020-06-09 12:01:39 EW;1;0.2 km;187;1 min;45;-5,0900597;-42,8102294;-5,0906114;-42,811457;Turn <b>right</b> onto <b>Av. Frei Serafim</b>;DRIVING;turn-right;hga^rrhdGBCLMDCDIDMBIBS@IAICKEIOUQM_@KKCCAIAMEEEEEEKGMK[
2211001 TERESINA 2020-06-09 12:01:39 EW;1;0.1 km;98;1 min;40;-5,0908604;-42,8098536;-5,0900597;-42,8102294;Turn <b>right</b> onto <b>R. Quintino Bocaiúva</b>;DRIVING;turn-right;zca^|jhdGnAe@nAe@
2211001 TERESINA 2020-06-09 12:01:39 EW;1;0.1 km;97;1 min;42;-5,0904855;-42,8090664;-5,0908604;-42,8098536;Turn <b>left</b> at the 1st cross street onto <b>R. Paissandu</b>;DRIVING;turn-left;zha^phhdGe@mAc@mA
2211001 TERESINA 2020-06-09 12:01:39 EW;1;1.2 km;1167;5 mins;319;-5,0810535;-42,813669;-5,0904855;-42,8090664;Turn <b>left</b> at the 1st cross street onto <b>R. Arlindo Nogueira</b>;DRIVING;turn-left;pfa^tchdGoAb@oAd@SFQFsAh@aA`@OFkAb@kA`@_@Li@T{@^_A`@aA^oAf@oAf@y@Vy@V[N[PsAf@qAf@wBx@wBz@eBp@eBp@qAf@y@\YJ
2211001 TERESINA 2020-06-09 12:01:39 EW;1;0.5 km;511;1 min;59;-5,0805984;-42,8182115;-5,0810535;-42,813669;Turn <b>left</b> onto <b>Av. Miguel Rosa</b>;DRIVING;turn-left;pk_^l`idGIDID?LAL?LANA^A\Cb@Cb@Cj@Cj@Cd@Af@Cl@An@A`@C`@ExAAJEdBEv@A\EtA
2211001 TERESINA 2020-06-09 12:01:39 EW;1;0.3 km;295;1 min;56;-5,0782075;-42,8193538;-5,0805984;-42,8182115;Turn <b>right</b> onto <b>R. David Caldas</b>;DRIVING;turn-right;vh_^x|idGODOBODYHs@TaAd@gA`@gA`@gAd@m@VWJ
2211001 TERESINA 2020-06-09 12:01:39 EW;1;0.3 km;280;1 min;54;-5,0759736;-42,8205109;-5,0782075;-42,8193538;Continue straight to stay on <b>R. David Caldas</b>;DRIVING;straight;xy~]|cjdGUPw@\aDnAKDcE`B
2211001 TERESINA 2020-06-09 12:01:39 EW;1;49 m;49;1 min;14;-5,0761489;-42,8209142;-5,0759736;-42,8205109;Turn <b>left</b> onto <b>R. Ceará</b>;DRIVING;turn-left;xk~]dkjdGPf@Pf@
2211001 TERESINA 2020-06-09 12:01:39 EW;1;0.5 km;519;1 min;59;-5,0714933;-42,8212096;-5,0761489;-42,8209142;Turn <b>right</b> onto <b>Av. Santos Dumont</b>;DRIVING;turn-right;|l~]tmjdGQA_@Ck@@kBBM?mAD_BF{AD{AFwAFwAHyCL[?
2211001 TERESINA 2020-06-09 12:01:39 EW;1;79 m;79;1 min;18;-5,0717999;-42,8218537;-5,0714933;-42,8212096;Turn <b>left</b> onto <b>R. Sergipe</b>;DRIVING;turn-left;xo}]pojdG`@fAZv@
2211001 TERESINA 2020-06-09 12:01:39 EW;1;0.9 km;854;1 min;88;-5,0672944;-42,8280937;-5,0717999;-42,8218537;Turn <b>right</b> onto <b>R. Parnaguá</b>;DRIVING;turn-right;vq}]psjdGSPIHGFEDQVq@fAwBbDkBxCmBxCkAfBc@r@U^Yb@]f@Yd@u@jA}BvDw@jA
2211001 TERESINA 2020-06-09 12:01:39 EW;1;1.3 km;1302;3 mins;163;-5,0562476;-42,8314682;-5,0672944;-42,8280937;At the roundabout, continue straight onto <b>R. Rui Barbosa</b>;DRIVING;roundabout-right;pu|]pzkdG?@A??@A??@A?A@?@A@?@?@A@?@?@?@?@QPOLOHSJ]Na@Pc@Nm@V_AZwClAONg@LQFWFQDA?IBI@OBuHhA}B^MBmBZyB\yARm@JeC^qARqARmARm@Je@H_AJi@FW@S@SBq@@sAD[B
2211001 TERESINA 2020-06-09 12:01:39 EW;1;61 m;61;1 min;13;-5,0562748;-42,8320194;-5,0562476;-42,8314682;"Turn <b>left</b> onto <b>R. João Henrique Rebelo</b><div style=""font-size:0.9em"">Destination will be on the right</div>";DRIVING;turn-left;ppz]toldGBlB
2211001 TERESINA 2020-06-09 12:01:42 NS;1;4.9 km;4913;8 mins;453;-5,0169205;-42,8342661;-4,9758293;-42,8484171;Head <b>south</b> on <b>Av. Poty Velho</b>;DRIVING;;|yj]ryodGn@OVGvCu@zFoApAY|@Of@Eb@EtAEfACR?nCKrFOr@EvAExAGlAGvBI~@C~AE\C\AvA?j@Eh@Cv@C\EVGf@M~Bq@|@_@t@]zB_AVAJGLGh@Qh@Q@Ah@SxCgAtDuAf@SlA_@n@QVI^Ib@M`@OZKLEB?`Ao@XQRIjB}@hBm@~CmAJEr@WzGwCvIeEBCLGlDcBpDcBx@c@x@c@n@[l@[rAq@rAo@l@]l@[n@_@n@]n@[l@[n@[n@[p@[n@]l@[j@[l@[j@[h@Wj@YlAg@hAa@lA_@|@Ul@InBOnAGpBItAIt@EVAJA|AIl@CrAGlCO~@GlBKVCRArAQlAMvBYrAQpAOv@IbDe@FADAHC
2211001 TERESINA 2020-06-09 12:01:42 NS;1;3.8 km;3808;6 mins;383;-5,0481786;-42,824174;-5,0169205;-42,8342661;At the roundabout, continue straight onto <b>R. João Isidoro França</b>;DRIVING;roundabout-right;vzr]damdG@?@@@?@?@@@?@?@?@?@?@A@?@?@A@A@??A@??A@??A@ArAS|AUhAQnEo@~Eo@r@K~Dg@xHcAxAOrASXCbC]|C_@bAMr@I`@GXE~@Qj@KREPEPGRI`@Qp@a@\SVSJKt@o@zAuA^W`A{@tC{B|@c@j@Qn@KZENCRAd@G`BQ@?`@ERCZEd@IFAHEdAHpBQD?tGe@LAjE_@tAIpAM|CWtCSrDYjAEhAAjDCjDGpCEtEId@Kh@Qr@[j@WbEmBl@]nAm@hAk@nCmAJGHGJGFGHIFGJKJKHMHKDG@AFC@C@?Pg@Hi@BSBi@FwA
2211001 TERESINA 2020-06-09 12:01:42 NS;1;2.9 km;2877;6 mins;337;-5,0714933;-42,8212096;-5,0481786;-42,824174;Continue onto <b>Av. Centenário</b>;DRIVING;;b~x]`bkdGBW@YBQDQ@GBGFOFOHMJKVUXQZONEJCNENEHAz@Eh@C~BKzDQpESpGYlFURAnGYfFUhCKLCJAZKrAg@pEgBDCdBu@pBw@LGfBu@pAg@@?@?@?@?@??A@?@??A@??A@??A@?NMvAm@lBm@xDaBXQ@?tAs@f@U`@Q^Mf@O\Kd@E^Gf@CR?T?d@?d@?`AFRBtARd@R~D~BtDdCNHTPFLZ`@?B@@@@?@@??@@?@@@@@?@@@?@?@?@?@?@?@?`ATVPPLnAv@f@ZZ^
2211001 TERESINA 2020-06-09 12:01:42 NS;1;0.6 km;570;1 min;73;-5,0765802;-42,8210501;-5,0714933;-42,8212096;Turn <b>left</b> onto <b>Av. Santos Dumont</b>;DRIVING;turn-left;xo}]pojdGZ?xCMvAIvAGzAGzAE~AGlAEL?jBCj@A^BP@h@Lj@L
2211001 TERESINA 2020-06-09 12:01:42 NS;1;0.5 km;498;2 mins;112;-5,0805892;-42,8190378;-5,0765802;-42,8210501;Turn <b>left</b> onto <b>Rua Treze de Maio</b>;DRIVING;turn-left;ro~]pnjdG|D{ABAzCmA\KLGZOtB}@|BaAPGf@SNGRIRITI
2211001 TERESINA 2020-06-09 12:01:42 NS;1;0.2 km;204;1 min;38;-5,0807692;-42,8172565;-5,0805892;-42,8190378;Turn <b>left</b> onto <b>Av. Miguel Rosa</b>;DRIVING;turn-left;th_^~ajdGFCHC?oA?ADuADwA@Q@w@@Q
